Description,Revenue,Revenue %,Cumulative %,ABC
CRYSTAL DIAMANTE EXPANDABLE RING,157.45,0.0015995673714895285,99.31983241945993,C
FLAT PALM T-LIGHT HOLDER,156.65,0.0015914400047242596,99.32142385946466,C
WHITE CANDYSTUFT ARTIFICIAL FLOWER,156.45999999999998,0.001589509755117508,99.32301336921978,C
LILY BROOCH OLIVE COLOUR,155.96,0.001584430150889215,99.32459779937066,C
PINK ROSE PICNIC RUG,155.7,0.0015817887566905023,99.32617958812736,C
SILVER BLACK ORBIT BRACELET,155.67,0.0015814839804368047,99.32776107210779,C
BLACK PHOTO ALBUM ,155.23,0.0015770139287159066,99.3293380860365,C
"FELTCRAFT HAIRBAND, S/2, RED/BLUE",154.68,0.0015714263640647845,99.33090951240057,C
ENGLISH ROSE SPIRIT LEVEL ,154.54,0.0015700040748808622,99.33247951647544,C
NECKLACE+BRACELET SET FRUIT SALAD ,154.47,0.0015692929302889014,99.33404880940573,C
GREEN/BLUE CERAMIC CANDLE HOLDER,154.32000000000002,0.0015677690490204137,99.33561657845475,C
NECKLACE+BRACELET SET BLUE BLOSSOM,154.23,0.0015668547202593204,99.337183433175,C
SPOTTY COFFEE CUP & SAUCER,153.78,0.0015622830764538567,99.33874571625145,C
FRESHWATER PEARL BRACELET GOLD,153.14,0.0015557811830416413,99.3403014974345,C
NEW BAROQUE SMALL NECKLACE BLACK,153.0,0.0015543588938577194,99.34185585632835,C
PURPLE VINTAGE EARRINGS,152.94,0.001553749341350324,99.3434096056697,C
CREAM CLIMBING HYDRANGA ART FLOWER,152.85,0.0015528350125892313,99.3449624406823,C
MURANO STYLE GLASS BRACELET RED,152.76,0.0015519206838281385,99.34651436136612,C
PINK GINGHAM ROSE CUSHION COVER,152.6,0.0015502952104750846,99.3480646565766,C
PINK CHERRY BLOSSOM CUP & SAUCER,151.7,0.0015411519228641568,99.34960580849946,C
ASS FLORAL PRINT MULTI SCREWDRIVER,151.39,0.0015380025682426148,99.3511438110677,C
POCKET MIRROR WOODLAND,151.25,0.0015365802790586929,99.35268039134677,C
GIRLS PARTY BAG,151.2,0.0015360723186358637,99.3542164636654,C
MAGIC DRAWING SLATE FIDO,151.2,0.0015360723186358637,99.35575253598402,C
PORCELAIN CHERUB BELL SMALL,150.72,0.0015311958985767024,99.3572837318826,C
BLUE POLKADOT EGG CUP ,150.67,0.0015306879381538727,99.35881441982076,C
FELT FARM ANIMAL HEN,150.10999999999999,0.0015249987814181843,99.36033941860218,C
TURQUOISE CRYSTAL+GLASS BRACELET,149.87,0.0015225605713886038,99.36186197917357,C
GREY ACRYLIC FACETED BANGLE,149.79000000000002,0.0015217478347120772,99.36338372700828,C
CAPIZ CHANDELIER,149.75,0.0015213414663738133,99.36490506847466,C
12 PINK HEN+CHICKS IN BASKET,149.24,0.0015161602700609544,99.36642122874471,C
FLOWER FAIRY SUMMER BOUQUET SACHET,149.1,0.001514737980877032,99.3679359667256,C
MURANO STYLE GLASS BRACELET PINK,148.87,0.0015124013629320174,99.36944836808853,C
RED  EGG  SPOON,147.9,0.0015025469307291288,99.37095091501925,C
BLACK GLASS BRACELET W HEART CHARMS,147.79,0.001501429417798904,99.37245234443705,C
REDWHITE STRIPE SCANDINAVIAN HEART ,147.64,0.001499905536530416,99.37395224997358,C
ASSORTED COLOUR METAL CAT ,147.35,0.001496959366078006,99.37544920933966,C
BEADED CRYSTAL HEART BLUE ON STICK,147.25,0.0014959434452323473,99.3769451527849,C
BLUE EASTER EGG HUNT START POST,147.18,0.0014952323006403865,99.37844038508554,C
DOT MATRIX CANVAS ART PICTURE,147.05,0.0014939116035410304,99.37993429668909,C
FROSTED WHITE BASE ,146.66,0.0014899495122429613,99.38142424620133,C
WHITE SQUARE TABLE CLOCK,146.26,0.0014858858288603267,99.38291013203019,C
PINK SMALL JEWELLED PHOTOFRAME,145.2,0.0014751170678963452,99.38438524909809,C
RED POLKADOT COFFEE  MUG,145.02,0.00147328841037416,99.38585853750847,C
NEW BAROQUE B'FLY NECKLACE RED,144.96,0.0014726788578667647,99.38733121636633,C
ST GEORGE SET OF 10 PARTY LIGHTS,144.55,0.0014685135823995642,99.38879972994873,C
"FLOWER GLASS GARLD NECKL36""TURQUOIS",144.23000000000002,0.0014652626356934566,99.39026499258442,C
FLOWERS TILE HOOK,144.15,0.0014644498990169295,99.39172944248344,C
GREEN WITH METAL BAG CHARM,144.04,0.0014633323860867048,99.39319277486952,C
DOLLY GIRL CHILDRENS EGG CUP,143.8,0.0014608941760571245,99.39465366904558,C
FLOWERS TILE COASTER,143.76999999999998,0.0014605893998034265,99.39611425844538,C
RED RETROSPOT WASHBAG,142.99,0.0014526652172072894,99.39756692366258,C
CUBIC MUG PINK POLKADOT,142.8,0.001450734967600538,99.39901765863019,C
TEAL/FUSCHIA COL BEAD NECKLACE,142.03,0.0014429123770889664,99.40046057100727,C
ASS FLORAL PRINT SPIRIT LEVEL ,141.42,0.0014367152599304486,99.4018972862672,C
BLACK VINT ART DEC CRYSTAL BRACELET,141.37,0.0014362072995076196,99.4033334935667,C
LARGE STRAWBERRY CHOCOLATE CANDLE,141.23,0.0014347850103236972,99.40476827857702,C
ENGLISH ROSE SCENTED HANGING FLOWER,140.28,0.0014251337622899402,99.40619341233932,C
SILVER ROCOCO CANDELABRA,140.23,0.0014246258018671108,99.40761803814118,C
BLUE CIRCLES DESIGN TEDDY,140.13,0.0014236098810214523,99.4090416480222,C
SEAGRASS S/3 SQU LAUNDRY BOX,139.95,0.0014217812234992666,99.4104634292457,C
"NUMBER TILE COTTAGE GARDEN, 1",139.69,0.0014191398293005543,99.41188256907499,C
"ACRYLIC JEWEL ICICLE, PINK",139.68,0.0014190382372159885,99.4133016073122,C
CAROUSEL CHILDRENS OVERALL,139.56,0.001417819132201198,99.4147194264444,C
HEART MEASURING SPOONS LARGE,138.6,0.001408066292082875,99.41612749273649,C
CLEAR CRYSTAL STAR PHONE CHARM,138.43,0.0014063392266452555,99.41753383196314,C
 BROWN  PIRATE TREASURE CHEST ,138.22,0.001404205792869372,99.418938037756,C
LETTER SHAPE PENCIL SHARPENER,137.64000000000001,0.0013983134519645521,99.42033635120796,C
F FAIRY POTPOURRI CUSHIONS LAVENDER,137.54,0.0013972975311188935,99.42173364873908,C
FRESHWATER PEARL BRACELET IVORY,137.51,0.0013969927548651959,99.42313064149394,C
WHITE HEART OF GLASS BRACELET,137.07999999999998,0.0013926242952288636,99.42452326578918,C
FIRE POLISHED GLASS NECKL GREEN,136.92000000000002,0.00139099882187581,99.42591426461105,C
SPACE CADET WHITE,136.88,0.0013905924535375465,99.42730485706458,C
SILVER OVAL JEWELLED MIRROR,136.85,0.0013902876772838488,99.42869514474187,C
FRENCH LATTICE CUSHION COVER ,136.59,0.0013876462830851365,99.43008279102496,C
"HANGING FLOWERS+MIRROR,PINK",136.44,0.0013861224018166484,99.43146891342677,C
HANGING WOOD AND FELT FLOWER,136.38,0.0013855128493092531,99.43285442627608,C
ROSE DU SUD CHILDRENS APRON,135.93,0.0013809412055037894,99.43423536748158,C
ORIGAMI ROSE INCENSE+FLOWER,135.7,0.0013786045875587743,99.43561397206913,C
HAND TOWEL PINK FLOWER AND DAISY,135.5,0.0013765727458674572,99.436990544815,C
FLOWER BURST SILVER RING OPAL,135.0,0.001371493141639164,99.43836203795664,C
BIG POLKADOT MUG,134.42,0.0013656008007343439,99.43972763875738,C
JACOBS LADDER SMALL,134.08,0.0013621466698591047,99.44108978542724,C
"GARLAND , WOODEN  "" HAPPY EASTER""",133.89,0.001360216420252353,99.44245000184749,C
YELLOW VW BEETLE CERAMIC MONEY BOX,133.85000000000002,0.00135981005191409,99.4438098118994,C
DOLPHIN WINDMILL,133.56,0.0013568638814616797,99.44516667578085,C
WHITE VINTAGE CRYSTAL BRACELET,133.21,0.0013533081585018743,99.44651998393935,C
GREEN CHENILLE SHAGGY RUG,132.75,0.0013486349226118446,99.44786861886196,C
SPACE CADET RED,132.45,0.0013455871600748686,99.44921420602203,C
SILVER M.O.P ORBIT DROP EARRINGS,132.14,0.0013424378054533268,99.45055664382748,C
GREEN WIRE STANDING CANDLE HOLDER,132.09,0.0013419298450304976,99.45189857367251,C
SILVER DROP EARRINGS WITH FLOWER,132.09,0.0013419298450304976,99.45324050351753,C
SET OF 4 CAROUSEL PLACEMATS ,132.09,0.0013419298450304976,99.45458243336256,C
VINTAGE BEAD PINK EVENING BAG,131.66,0.0013375613853941655,99.45591999474796,C
WHITE ROSE C/COVER,130.9,0.0013298403869671598,99.45724983513493,C
PINK FEATHER CHRISTMAS DECORATION,130.72,0.001328011729444974,99.45857784686437,C
FUNKY GIRL ADDRESS BOOK,130.71,0.0013279101373604085,99.45990575700174,C
BEST DAD CANDLE LETTERS,130.37,0.001324456006485169,99.46123021300822,C
3D SHEET OF SEA WORLD STICKERS,130.09,0.0013216114281173249,99.46255182443633,C
PURPLE AMETHYST NECKLACE W TASSEL,130.07,0.001321408243948193,99.46387323268029,C
FLOWERS WALL THERMOMETER,130.05,0.0013212050597790615,99.46519443774007,C
VINTAGE NOTEBOOK RED ROSE,129.8,0.001318665257664915,99.46651310299774,C
AMBER GLASS TASSLE BAG CHARM,129.79000000000002,0.001318563665580349,99.46783166666332,C
SET OF 4 PISTACHIO LOVEBIRD COASTER,129.65,0.0013171413763964268,99.4691488080397,C
NATURAL RIVIERA HANDBAG,128.83,0.001308810825462026,99.47045761886517,C
CARD BILLBOARD FONT,128.54,0.0013058646550096157,99.47176348352018,C
BIRD DECORATION GREEN POLKADOT,128.07999999999998,0.001301191419119586,99.4730646749393,C
NEW BAROQUE LARGE NECKLACE BLK/WHIT,127.61,0.0012964165911449905,99.47436109153044,C
"BREAD BIN, DINER STYLE, PINK",127.6,0.0012963149990604247,99.4756574065295,C
PINK ROUND COMPACT MIRROR,127.5,0.001295299078214766,99.47695270560772,C
BLACK 3 TIER GLASS PLATE STAND,127.5,0.001295299078214766,99.47824800468592,C
GOLD/M.O.P PENDANT ORBIT NECKLACE,127.48,0.0012950958940456344,99.47954310057997,C
S/6 PAPER BOXES CURIOUS IMAGES ,127.2,0.0012922513156777902,99.48083535189565,C
FUNKY MONKEY GIFT BAG SMALL,126.83,0.0012884924085488532,99.4821238443042,C
LA STREGA CANVAS PICTURE ,126.30000000000001,0.0012831080280668625,99.48340695233226,C
GLASS BONBON JAR. D'AMANDES,126.25,0.001282600067644033,99.4846895523999,C
PINK CHICK EGG WARMER + EGG CUP,126.19,0.0012819905151366378,99.48597154291504,C
VINTAGE ENAMEL & CRYSTAL EARRINGS,125.82000000000001,0.001278231608007701,99.48724977452305,C
SCOTTIES DESIGN CHILD'S OVERALL,125.6,0.0012759965821472518,99.4885257711052,C
PINK HEART OF GLASS BRACELET,124.95,0.0012693930966504708,99.48979516420185,C
PINK BAROQUE FLOCK CANDLE HOLDER,124.83,0.0012681739916356803,99.49106333819348,C
ZINC HEART LATTICE CHARGER LARGE,124.39,0.0012637039399147822,99.4923270421334,C
FLOWER BURST SILVER RING MIDN'T BLU,124.38,0.0012636023478302164,99.49359064448123,C
DRAGONS BLOOD INCENSE,123.99,0.0012596402565321478,99.49485028473777,C
"GLASS JAR, KINGS CHOICE SOAP",123.9,0.001258725927771055,99.49610901066553,C
BREAD BIN DINER STYLE BLACK,123.6,0.0012556781652340791,99.49736468883077,C
METAL RABBIT LADDER EASTER ,123.25999999999999,0.0012522240343588397,99.49861691286513,C
FOLDING SHOE TIDY,123.15,0.0012511065214286152,99.49986801938655,C
CAROUSEL PONIES BABY BIB,122.9,0.0012485667193144687,99.50111658610587,C
PINK FLOWER HANGING HEART ,122.46,0.0012440966675935704,99.50236068277346,C
MOSAIC CANDLE DISH BLUE PURPLE,122.4,0.0012434871150861753,99.50360416988855,C
 CAMPHOR WOOD PORTOBELLO MUSHROOM,122.36,0.001243080746747912,99.5048472506353,C
CANDY SPOT EGG WARMER RABBIT,121.37,0.0012330231303758915,99.50608027376568,C
MOSAIC GLASS BALL CANDLEHOLDER,121.25,0.001231804025361101,99.50731207779104,C
RASPBERRY ANT COPPER FLOWER NECKLAC,121.07000000000001,0.0012299753678389155,99.50854205315888,C
MAGIC SLATE BUNNIES AT HOME ,120.96000000000001,0.001228857854908691,99.50977091101379,C
MAGIC SLATE SPACEBOY ,120.96000000000001,0.001228857854908691,99.5109997688687,C
MAGIC SLATE FIDO,120.96000000000001,0.001228857854908691,99.51222862672361,C
FAIRY CAKES PHOTO FRAME,120.13,0.0012204257118897243,99.5134490524355,C
NEW ENGLAND PLACEMATS,120.0,0.001219105014790368,99.51466815745029,C
BLUE METAL WALL SHELF,119.39999999999999,0.0012130094897164162,99.51588116694,C
PINK BABY GIRLS PHOTO ALBUM,119.39000000000001,0.0012129078976318504,99.51709407483764,C
NEW BAROQUE B'FLY NECKLACE MONTANA,119.17,0.0012106728717714013,99.51830474770942,C
SILVER/BLACK PENDANT ORBIT NECKLACE,119.11,0.001210063319264006,99.51951481102869,C
SET/2 BLUE  NOODLE BASKETS,118.95,0.0012084378459109523,99.5207232488746,C
CHILDRENS SPACEBOY MUG,118.80000000000001,0.0012069139646424644,99.52193016283924,C
BOX OF 6 PEBBLE CANDLES,118.39,0.001202748689175264,99.52313291152842,C
FLOWER BROOCH 4 ASSORTED COLOURS,118.24000000000001,0.001201224807906776,99.52433413633632,C
RESIN BRACELET W PASTEL BEADS,117.57000000000001,0.001194418138240863,99.52552855447456,C
JET BLACK LAS VEGAS BRACELET ROUND,117.51,0.001193808585733468,99.5267223630603,C
"NUMBER TILE COTTAGE GARDEN, 9",117.30999999999999,0.0011917767440421505,99.52791413980434,C
ROUND WHITE CONFETTI IN TUBE,117.21000000000001,0.001190760823196492,99.52910490062753,C
"HANGING FLOWERS+MIRROR,CLEAR",117.05,0.001189135349843438,99.53029403597738,C
"LETTER ""S"" BLING KEY RING",116.64,0.0011849700743762376,99.53147900605175,C
ORIGAMI ROSE INCENSE/CANDLE SET ,116.5,0.0011835477851923155,99.53266255383694,C
PRICE'S CANDLE PEACH,116.5,0.0011835477851923155,99.53384610162213,C
EAU DE NIL LOVE BIRD CANDLE,116.47,0.001183243008938618,99.53502934463107,C
"POCKET MIRROR ""GLAMOROUS""",116.32,0.00118171912767013,99.53621106375874,C
SPACE CADET BLACK,116.22,0.0011807032068244714,99.53739176696557,C
PINK COMBO MINI CRYSTALS NECKLACE,116.21000000000001,0.0011806016147399056,99.5385723685803,C
MIDNIGHT BLUE COPPER FLOWER NECKLAC,115.83,0.0011767411155264027,99.53974910969583,C
VINTAGE NOTEBOOK PINK FLOWER,115.05000000000001,0.0011688169329302656,99.54091792662877,C
BLACK CHRISTMAS FLOCK DROPLET ,114.07,0.0011588609086428106,99.54207678753741,C
CRYSTAL PAIR HEART HAIR SLIDES,113.91,0.0011572354352897569,99.5432340229727,C
PURPLE BERTIE GLASS BEAD BAG CHARM,113.71000000000001,0.0011552035935984395,99.5443892265663,C
DIAMOND LAS VEGAS NECKLACE 45CM,113.42000000000002,0.0011522574231460298,99.54554148398944,C
"NUMBER TILE COTTAGE GARDEN, 7",113.41,0.0011521558310614635,99.5466936398205,C
"NUMBER TILE COTTAGE GARDEN, 2",113.40999999999998,0.0011521558310614633,99.54784579565157,C
"NUMBER TILE COTTAGE GARDEN, 0 ",113.40999999999998,0.0011521558310614633,99.54899795148263,C
ROSE COLOUR PAIR HEART HAIR SLIDES,113.31,0.001151139910215805,99.55014909139285,C
LAVENDER INCENSE 40 CONES IN TIN,113.3,0.001151038318131239,99.55130012971098,C
BLUE CHENILLE SHAGGY CUSHION COVER ,113.14,0.0011494128447781854,99.55244954255576,C
MILK PAN BLUE POLKADOT,112.62,0.0011441300563807605,99.55359367261214,C
FRENCH BLUE METAL DOOR SIGN 2,112.61,0.0011440284642961944,99.55473770107643,C
AMETHYST GLASS/SHELL/PEARL NECKLACE,112.32,0.0011410822938437845,99.55587878337028,C
SILVER/AMETHYST DROP EARRINGS LEAF,112.27000000000001,0.0011405743334209552,99.5570193577037,C
"FLOWER GLASS GARLAND NECKL.36""GREEN",111.30000000000001,0.0011307199012180664,99.5581500776049,C
ASSORTED COLOUR JUMBO PEN,111.22,0.0011299071645415396,99.55927998476945,C
"NUMBER TILE COTTAGE GARDEN, 5",111.14999999999999,0.0011291960199495783,99.56040918078939,C
BLUE/PINK NEST STRIPE BOX,111.12,0.0011288912436958807,99.56153807203309,C
DAISY HAIR BAND,110.94,0.0011270625861736952,99.56266513461927,C
NEW BAROQUE B'FLY NECKLACE PINK,110.68,0.0011244211919749828,99.56378955581124,C
SILVER/NATURAL SHELL NECKLACE,110.67,0.001124319599890417,99.56491387541114,C
GREEN MURANO TWIST NECKLACE,110.66999999999999,0.0011243195998904168,99.56603819501103,C
PINK FLUFFY CHRISTMAS DECORATION,110.61,0.0011237100473830218,99.56716190505841,C
ASSORTED CIRCULAR MOBILE,109.99000000000001,0.0011174113381399382,99.56827931639656,C
PINK FLOCK GLASS CANDLEHOLDER,109.86,0.0011160906410405819,99.56939540703759,C
BEECH WOOD P/FRAME,109.85,0.001115989048956016,99.57051139608654,C
"LETTER ""J"" BLING KEY RING",109.31,0.0011105030763894595,99.57162189916293,C
"NUMBER TILE COTTAGE GARDEN, 6",109.19999999999999,0.0011093855634592348,99.57273128472639,C
"NUMBER TILE COTTAGE GARDEN, 4",109.19999999999999,0.0011093855634592348,99.57384067028984,C
"NUMBER TILE COTTAGE GARDEN, 8",109.19999999999999,0.0011093855634592348,99.5749500558533,C
"NUMBER TILE COTTAGE GARDEN, 3 ",109.19999999999999,0.0011093855634592348,99.57605944141675,C
CRYSTAL FROG PHONE CHARM,109.17,0.0011090807872055372,99.57716852220395,C
LION SOCK PUPPET,109.15,0.0011088776030364056,99.57827739980698,C
PACK/12 DECOUPAGE CARD,109.13000000000001,0.0011086744188672738,99.57938607422585,C
FRENCH PAISLEY CUSHION COVER,108.9,0.001106337800922259,99.58049241202677,C
ROSE FLOWER CANDLE+INCENSE 16X16CM,108.75,0.001104813919653771,99.58159722594642,C
PARTY PIZZA DISH GREEN POLKADOT,108.71,0.0011044075513155075,99.58270163349773,C
RAINBOW PEGS PHOTO CLIP STRING,108.63,0.0011035948146389807,99.58380522831237,C
 BLACK PIRATE TREASURE CHEST,108.48,0.0011020709333704928,99.58490729924574,C
GOLD FLOWER CUSHION COVER ,108.0,0.0010971945133113313,99.58600449375905,C
"ACRYLIC JEWEL ANGEL,PINK",107.78999999999999,0.001095061079535448,99.58709955483859,C
S/3 FLWR FAIRY ROSE CANDLES,107.68,0.0010939435666052237,99.58819349840519,C
RED PURSE WITH PINK HEART,107.65,0.001093638790351526,99.58928713719554,C
RED KUKUI COCONUT SEED NECKLACE,107.29,0.0010899814753071548,99.59037711867084,C
LARGE ZINC GLASS CANDLEHOLDER,107.17,0.0010887623702923645,99.59146588104113,C
FLAT GLASS  BAUBLE WHITE FLOCK ,107.13,0.0010883560019541011,99.59255423704309,C
"LETTER ""A"" BLING KEY RING",107.09,0.0010879496336158377,99.5936421866767,C
CRYSTAL HOOP EARRING FLORAL LEAF,106.64000000000001,0.0010833779898103738,99.59472556466652,C
BLUE/WHITE RIBBED MELAMINE JUG,106.59,0.0010828700293875444,99.59580843469591,C
DOORMAT KISS MY.......,106.58,0.0010827684373029786,99.59689120313321,C
AMBER DIAMANTE EXPANDABLE RING,106.5,0.0010819557006264517,99.59797315883384,C
RED VICTORIAN FABRIC HEART BOX,106.49000000000001,0.001081854108541886,99.59905501294239,C
RED GLASS TASSLE BAG CHARM,106.48,0.00108175251645732,99.60013676545884,C
PENCIL CASE GINGHAM FOREST,106.20000000000002,0.001078907938089476,99.60121567339694,C
ASS COL CIRCLE MOBILE ,105.89999999999999,0.0010758601755524997,99.60229153357248,C
DOGGY RUBBER,105.57,0.001072507636761826,99.60336404120925,C
S/3 RABBIT FLOWER/EGG/CARROT ROPE,105.39999999999999,0.0010707805713242066,99.60443482178057,C
"ACRYLIC JEWEL SNOWFLAKE,BLUE",105.24,0.0010691550979711527,99.60550397687854,C
WRAP WINTER FOREST,105.0,0.0010667168879415722,99.60657069376649,C
FOLDING UMBRELLA WHITE/RED POLKADOT,104.76,0.0010642786779119914,99.6076349724444,C
PINK KNITTED EGG COSY,104.36999999999999,0.0010603165866139225,99.60869528903102,C
SHOPPING BAG DOORSTOP,104.25,0.0010590974815991323,99.60975438651262,C
BAG OF SILVER STONES,103.88,0.0010553385744701952,99.6108097250871,C
PURPLE ACRYLIC FACETED BANGLE,103.68,0.0010533067327788779,99.61186303181988,C
"LETTER ""L"" BLING KEY RING",103.57,0.0010521892198486532,99.61291522103973,C
SILVER WASHBAG,103.53000000000002,0.00105178285151039,99.61396700389123,C
PORCELAIN BUDAH INCENSE HOLDER,103.45,0.0010509701148338632,99.61501797400607,C
CHERRY BLOSSOM CANVAS ART PICTURE,103.35000000000001,0.0010499541939882045,99.61606792820005,C
WOODEN CHRISTMAS TREE 3 HANGING,103.06,0.0010470080235357943,99.61711493622359,C
EASTER TIN BUNNY BOUQUET,102.60000000000001,0.0010423347876457648,99.61815727101123,C
ORIGAMI VANILLA INCENSE CONES,102.3,0.0010392870251087888,99.61919655803634,C
SILVER/M.O.P PENDANT ORBIT NECKLACE,102.15,0.001037763143840301,99.62023432118018,C
SET OF 4 GREEN CAROUSEL COASTERS,102.11,0.0010373567755020373,99.62127167795568,C
5 STRAND GLASS NECKLACE AMBER,101.66,0.0010327851316965734,99.62230446308737,C
TURQUOISE HEART OF GLASS BRACELET,101.27000000000001,0.001028823040398505,99.62333328612777,C
SUMMER DAISIES BAG CHARM,101.24,0.0010285182641448071,99.62436180439192,C
FOLKART CHRISTMAS TREE T-LIGHT HOLD,101.08,0.0010268927907917532,99.62538869718271,C
FRENCH ENAMEL SOAP DISH WITH LID,100.8,0.0010240482124239093,99.62641274539514,C
BOYS PARTY BAG,100.8,0.0010240482124239093,99.62743679360757,C
"LETTER ""K"" BLING KEY RING",100.65,0.0010225243311554214,99.62845931793873,C
SEAGRASS S/2 CORNER LAUNDRY ,100.15,0.001017444726927128,99.62947676266566,C
3 PINK HEN+CHICKS IN BASKET,99.86,0.0010144985564747178,99.63049126122213,C
PINK ROSEBUD PEARL BRACELET,99.72,0.0010130762672907957,99.63150433748942,C
"LETTER ""C"" BLING KEY RING",99.51,0.0010109428335149128,99.63251528032293,C
SMOKEY GREY COLOUR D.O.F. GLASS,99.43,0.001010130096838386,99.63352541041978,C
MULTICOLOUR DOTS PLATE,99.02,0.0010059648213711853,99.63453137524115,C
"RIBBON REEL, MAKING SNOWMEN ",99.0,0.0010057616372020537,99.63553713687836,C
VINTAGE SILVER TINSEL REEL,98.9,0.001004745716356395,99.63654188259471,C
FRENCH BLUE METAL DOOR SIGN 3,98.88,0.0010045425321872632,99.6375464251269,C
"NUMBER TILE COTTAGE GARDEN, No",98.72,0.0010029170588342093,99.63854934218574,C
CHERRY BLOSSOM PHOTO FRAME ,97.9,0.0009945865078998086,99.63954392869364,C
PURPLE BOUDICCA LARGE BRACELET,97.57000000000001,0.0009912339691091352,99.64053516266274,C
BLUE SHELL+SILVER NECKLACE,97.5,0.000990522824517174,99.64152568548727,C
BAKING MOULD CHOCOLATE CUPCAKES,96.9,0.0009844272994432221,99.64251011278671,C
"LETTER ""M"" BLING KEY RING",96.35,0.0009788397347920996,99.64348895252151,C
MURANO STYLE GLASS BRACELET GOLD,96.14,0.0009767063010162164,99.64446565882253,C
CRYSTAL STUD EARRINGS CLEAR DISPLAY,95.75999999999999,0.0009728458018027136,99.64543850462432,C
50CM METAL STRING WITH  7 CLIPS,95.74,0.0009726426176335819,99.64641114724196,C
DOOR MAT KISS MY.......,95.15,0.000966648684644196,99.6473777959266,C
RED POLKADOT BEAKER ,95.10999999999999,0.0009662423163059323,99.64834403824291,C
WAKE UP COCKEREL TILE COASTER,95.07,0.000965835947967669,99.64930987419088,C
BROWN ANTIQUE CUBE CANDLE,94.92,0.0009643120666991811,99.65027418625758,C
WHITE STITCHED WALL CLOCK,94.67,0.0009617722645850345,99.65123595852216,C
PSYCHEDELIC TILE HOOK,94.58,0.0009608579358239417,99.65219681645799,C
RED RETROSPOT TAPE,94.53,0.0009603499754011124,99.65315716643339,C
GOLD COSMETIC BAG PINK STAR,94.5,0.0009600451991474149,99.65411721163254,C
GOLD/AMBER DROP EARRINGS W LEAF,94.4,0.0009590292783017561,99.65507624091084,C
GREEN POLKADOT CUP,94.35,0.0009585213178789268,99.65603476222873,C
MIRRORED WALL ART GENTS,94.21,0.0009570990286950047,99.65699186125742,C
BLACK VINT ART DEC CRYSTAL NECKLACE,93.85,0.0009534417136506336,99.65794530297107,C
LA PALMIERA TILE COASTER,93.82,0.0009531369373969359,99.65889843990847,C
EASTER BUNNY WITH BASKET ON BACK,93.58,0.0009506987273673554,99.65984913863583,C
HOUSE SHAPE PENCIL SHARPENER,93.53,0.000950190766944526,99.66079932940278,C
SET/6 POSIES PAPER CUPS,93.51,0.0009499875827753944,99.66174931698555,C
FLOWER BLUE CLOCK W/SUCKER,93.1,0.0009458223073081938,99.66269513929285,C
PINK CHRISTMAS FLOCK DROPLET ,92.92,0.0009439936497860084,99.66363913294263,C
RUBY DROP CHANDELIER EARRINGS,92.89,0.0009436888735323106,99.66458282181617,C
PINK EAU DE COLOGNE BOTTLE,92.16999999999999,0.0009363742434435684,99.6655191960596,C
GLOW IN DARK DOLPHINS,92.10000000000001,0.0009356630988516076,99.66645485915846,C
GOLD JEWELERY BOX,92.0,0.0009346471780059489,99.66738950633646,C
MAGIC GARDEN FELT GARLAND ,92.0,0.0009346471780059489,99.66832415351446,C
WAKE UP COCKEREL TILE HOOK,91.37,0.0009282468766782995,99.66925240039114,C
"LETTER ""E"" BLING KEY RING",91.17999999999999,0.0009263166270715478,99.67017871701822,C
S/6 PINK EASTER DECS IN BOX,90.94999999999999,0.0009239800091265329,99.67110269702735,C
ROUND PURPLE CLOCK W/SUCKER,90.52,0.0009196115494902009,99.67202230857684,C
ORIENTAL BLUE C/COVER ,89.59,0.0009101634856255756,99.67293247206247,C
ORIGAMI LAVENDER INCENSE IN TUBE,89.46000000000001,0.0009088427885262196,99.673841314851,C
ENGLISH ROSE SMALL SCENTED FLOWER,89.25,0.0009067093547503362,99.67474802420575,C
PINK DOLLY HAIR CLIPS,89.15,0.0009056934339046777,99.67565371763966,C
NEW ENGLAND EGG WARMER,89.12,0.00090538865765098,99.67655910629732,C
5 STRAND GLASS NECKLACE BLACK,88.94,0.0009035600001287944,99.67746266629744,C
VIP LUGGAGE TAG ,88.75,0.000901629750522043,99.67836429604796,C
POLKADOT COFFEE CUP & SAUCER PINK,88.61,0.000900207461338121,99.6792645035093,C
PURPLE FRANGIPANI HAIRCLIP,88.27,0.0008967533304628815,99.68016125683977,C
VINTAGE BEAD PINK SCARF ,87.91,0.0008930960154185105,99.68105435285518,C
WHITE 3 FRAME BIRDS AND TREE ,87.8,0.000891978502488286,99.68194633135768,C
MANHATTAN CANVAS ART PICTURE,87.8,0.000891978502488286,99.68283830986017,C
FIRE POLISHED GLASS BRACELET GREEN,87.78,0.0008917753183191542,99.6837300851785,C
FRENCH BLUE METAL DOOR SIGN No,87.59,0.0008898450687124027,99.68461993024721,C
GREEN WIRE GOBLET CANDLEHOLDER,87.45,0.0008884227795284807,99.68550835302673,C
"PET MUG, BUDGIE",87.28,0.000886695714090861,99.68639504874082,C
"ACRYLIC BEAD CHAIN, BLUE",87.02,0.0008840543198921485,99.68727910306072,C
CRYSTAL KEY+LOCK PHONE CHARM,86.69999999999999,0.0008808033731860409,99.68815990643391,C
"ACRYLIC HANGING JEWEL,BLUE",86.25,0.0008762317293805771,99.68903613816329,C
